,ADDRESS,SUBURB,PRICE,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,DATE_SOLD,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST,NEAREST_SCH_RANK,STATION_NUM,NEAREST_CEM_DIST,MEAN_PRICE,DIFFERENCE
7069,23 Zamia Rise,Yanchep,270000,4,2,2.0,396,152,2012.0,51000,Butler Station,12800,2019-04-01,6035,-31.53751639,115.6299996,YANCHEP SECONDARY COLLEGE,2.099224758033273,200.0,6.0,32419.196365246597,649155.8788598574,-379155.87885985745
7070,19 Heaton Way,Safety Bay,390000,3,1,1.0,812,122,1968.0,40900,Rockingham Station,3700,2019-04-01,6169,-32.30144,115.7241,SAFETY BAY SENIOR HIGH SCHOOL,1.5987349348109092,136.0,12.0,2795.394558846597,649155.8788598574,-259155.87885985745
7071,118a Toorak Road,Rivervale,920000,5,3,5.0,454,349,2015.0,5800,Burswood Station,1900,2019-04-01,6103,-31.96261847,115.9193587,ST CLARE'S SCHOOL,1.3874722083914726,200.0,9.0,3844.3616252973975,649155.8788598574,270844.12114014255
7072,8 Essen Link,Piara Waters,520000,4,2,2.0,622,199,2011.0,20100,Cockburn Central Station,5100,2019-04-01,6112,-32.12714009,115.9118986,CAREY BAPTIST COLLEGE,2.819959054193419,62.0,7.0,16982.539951260795,649155.8788598574,-129155.87885985745
7073,1530 Walker Street,Mundaring,800000,4,2,5.0,19375,194,1994.0,30900,Midland Station,17000,2019-04-01,6073,-31.90058,116.17995,MUNDARING CHRISTIAN COLLEGE,0.2118993510479854,200.0,7.0,15746.228171217204,649155.8788598574,150844.12114014255
7074,10 Schaffers Place,Thornlie,315000,3,1,1.0,774,98,1993.0,14000,Thornlie Station,1500,2019-04-01,6108,-32.05695,115.94181,LANGFORD ISLAMIC COLLEGE,1.2886799388560914,85.0,6.0,12636.559836452305,649155.8788598574,-334155.87885985745
7075,51 Belleville Gardens,Clarkson,430000,4,2,2.0,617,244,1998.0,32300,Clarkson Station,1700,2019-04-01,6030,-31.6874,115.72037,YOUTH FUTURES COMMUNITY SCHOOL,0.4144875813747862,200.0,12.0,13707.515568302186,649155.8788598574,-219155.87885985745
7076,1 Turner Parkway,Carramar,479100,4,3,2.0,624,193,2006.0,27500,Currambine Station,4700,2019-04-01,6031,-31.71046806,115.7975779,JOSEPH BANKS SECONDARY COLLEGE,1.3151576897514798,92.0,6.0,10262.657691498687,649155.8788598574,-170055.87885985745
7077,6 Jitti Court,South Guildford,325000,4,2,4.0,451,145,2000.0,12700,East Guildford Station,2100,2019-04-01,6055,-31.91482,115.98576,GUILDFORD GRAMMAR SCHOOL,2.340475273487343,52.0,10.0,2167.3199647860124,649155.8788598574,-324155.87885985745
7078,20A Edgefield Way,North Beach,615000,3,2,2.0,288,125,2011.0,13300,Warwick Station,3300,2019-04-01,6020,-31.86130795,115.7677861,CARINE SENIOR HIGH SCHOOL,1.1977449315631754,47.0,19.0,6754.978460515785,649155.8788598574,-34155.87885985745
7079,250 Tapper Road,Atwell,543000,4,2,2.0,615,221,2004.0,22100,Cockburn Central Station,3000,2019-04-01,6164,-32.15033427,115.8704797,ATWELL COLLEGE,0.9268031784823972,129.0,8.0,15433.53006818275,649155.8788598574,-106155.87885985745
7080,100 San Sebastian Boulevard,Port Kennedy,419000,4,2,2.0,624,183,2004.0,46200,Warnbro Station,3700,2019-04-01,6172,-32.3601367,115.7705027,WARNBRO COMMUNITY HIGH SCHOOL,1.9427288775078584,133.0,6.0,9708.79633531944,649155.8788598574,-230155.87885985745
7081,11 Delta Street,Wattle Grove,650000,4,2,2.0,646,281,2006.0,12700,Kenwick Station,4400,2019-04-01,6107,-31.99789137,115.9817557,DARLING RANGE SPORTS COLLEGE,3.695044394298004,137.0,7.0,10709.675109262762,649155.8788598574,844.1211401425535
7082,66 Grosvenor Road,Mount Lawley,950000,4,1,2.0,577,188,1935.0,2100,Mount Lawley Station,1200,2019-04-01,6050,-31.93456,115.86778,PERTH COLLEGE,0.8184817265383653,9.0,13.0,1774.470725573265,649155.8788598574,300844.12114014255
7083,10 Camrose Lane,Darch,531000,4,2,,549,217,2007.0,15400,Greenwood Station,6500,2019-04-01,6065,-31.814125,115.85166,ASHDALE SECONDARY COLLEGE,1.000281794754731,75.0,7.0,7240.933721899439,649155.8788598574,-118155.87885985745
7084,8 Drummore Way,Bertram,360000,4,2,2.0,634,145,2005.0,33400,Kwinana Station,1900,2019-04-01,6167,-32.25186097,115.8461173,THE KING'S COLLEGE,0.7202703900827234,200.0,10.0,10834.798390983971,649155.8788598574,-289155.87885985745
7085,51 Crystaluna Drive,Golden Bay,280000,3,1,1.0,810,140,1995.0,54400,Mandurah Station,10600,2019-04-01,6174,-32.43304,115.75855,COMET BAY COLLEGE,1.96201797896349,35.0,6.0,17368.64576418966,649155.8788598574,-369155.87885985745
7086,250 Santa Barbara Parade,Jindalee,495000,5,2,2.0,526,222,2008.0,36900,Butler Station,2000,2019-04-01,6036,-31.65244,115.69252,BUTLER COLLEGE,1.5344980258814749,39.0,10.0,18335.772929025432,649155.8788598574,-154155.87885985745
7087,1 Trilogy Court,The Vines,1030000,4,3,4.0,1545,458,2001.0,24300,Woodbridge Station,14000,2019-04-01,6069,-31.76598,115.99372,HOLY CROSS COLLEGE,2.040514571775189,98.0,2.0,14120.723949791009,649155.8788598574,380844.12114014255
7088,576 Beach Road,Hamersley,480000,3,1,2.0,748,116,1970.0,12900,Warwick Station,643,2019-04-01,6022,-31.84636,115.80272,WARWICK SENIOR HIGH SCHOOL,1.4740231851339234,138.0,12.0,5612.918216973008,649155.8788598574,-169155.87885985745
7089,66 Everglades Parade,Landsdale,590000,4,2,2.0,665,230,2002.0,15800,Greenwood Station,7100,2019-04-01,6065,-31.81073,115.85823,LANDSDALE CHRISTIAN SCHOOL,0.95236467584207,200.0,15.0,7788.983399696875,649155.8788598574,-59155.87885985745
7090,3 Van Gogh Road,Tapping,525000,4,2,2.0,576,230,2006.0,25600,Joondalup Station,3900,2019-04-01,6065,-31.726918,115.802707,JOSEPH BANKS SECONDARY COLLEGE,3.194418949548829,92.0,4.0,8601.726118391314,649155.8788598574,-124155.87885985745
7091,66A Surrey Road,Rivervale,635000,4,2,2.0,540,182,2000.0,4900,Burswood Station,897,2019-04-01,6103,-31.96111,115.90936,ST CLARE'S SCHOOL,1.1173324171443255,200.0,13.0,2886.315958592868,649155.8788598574,-14155.878859857447
7092,18 Beachwood Crescent,Butler,498000,4,2,2.0,641,212,2010.0,36400,Butler Station,2100,2019-04-01,6036,-31.64872967,115.715523,BUTLER COLLEGE,0.7237294583991969,39.0,8.0,17892.358985021994,649155.8788598574,-151155.87885985745
7093,70B Hubert Street,East Victoria Park,427000,3,1,2.0,676,85,1991.0,5700,Carlisle Station,727,2019-04-01,6101,-31.98497667,115.9052887,KENT STREET SENIOR HIGH SCHOOL,1.1941581701287851,93.0,25.0,4011.659268713433,649155.8788598574,-222155.87885985745
7094,11 Hiscox Place,Redcliffe,355000,3,2,1.0,233,120,1998.0,8300,Ashfield Station,3200,2019-04-01,6104,-31.94028284,115.9452397,BELMONT CITY COLLEGE,2.3074153970604407,57.0,13.0,5190.876262692116,649155.8788598574,-294155.87885985745
7095,80 Bolderwood Drive,South Lake,465000,4,2,2.0,698,180,1989.0,16600,Cockburn Central Station,2900,2019-04-01,6164,-32.10094082,115.8476858,LAKELAND SENIOR HIGH SCHOOL,0.9178685439716722,141.0,4.0,10294.392938270505,649155.8788598574,-184155.87885985745
7096,241 Vines Avenue,The Vines,740000,4,2,2.0,4728,211,2005.0,25800,Midland Station,15400,2019-04-01,6069,-31.75323,115.99841,HOLY CROSS COLLEGE,3.207166497785117,98.0,2.0,15480.16305800382,649155.8788598574,90844.12114014255
7097,10 Finchley Terrace,Joondalup,550000,3,2,2.0,347,164,1998.0,25900,Joondalup Station,1400,2019-04-01,6027,-31.73264718,115.7691689,LAKE JOONDALUP BAPTIST COLLEGE,0.908649978890016,80.0,8.0,7635.356654730691,649155.8788598574,-99155.87885985745
7098,6 Pensacola Avenue,Caversham,429000,4,2,2.0,676,153,2005.0,13500,Guildford Station,3500,2019-04-01,6055,-31.86727593,115.9610803,KIARA COLLEGE,2.702430102043797,200.0,8.0,3709.139892148807,649155.8788598574,-220155.87885985745
7099,19 Colwyn Road,Bayswater,465000,3,1,3.0,1092,96,1976.0,8000,Ashfield Station,866,2019-04-01,6053,-31.92017,115.93467,CYRIL JACKSON SENIOR CAMPUS,1.0925864116909356,200.0,16.0,4194.347441724456,649155.8788598574,-184155.87885985745
7100,23 Bridge Street,Wilson,593000,4,2,2.0,322,154,1983.0,9100,Welshpool Station,3700,2019-04-01,6107,-32.02418891,115.9045863,CLONTARF ABORIGINAL COLLEGE,1.4498266110691218,200.0,10.0,7902.537448721907,649155.8788598574,-56155.87885985745
7101,52 Keane Road,Harrisdale,380000,3,2,2.0,225,110,2015.0,20400,Cockburn Central Station,6600,2019-04-01,6112,-32.12592208,115.9287922,CAREY BAPTIST COLLEGE,1.7161408682076071,62.0,16.0,18322.39634963822,649155.8788598574,-269155.87885985745
7102,106 Pangbourne Street,Wembley,760000,2,1,1.0,410,117,1945.0,4900,Daglish Station,2300,2019-04-01,6014,-31.9313,115.81328,BOLD PARK COMMUNITY SCHOOL,1.2500771238394883,200.0,16.0,4003.7896687776574,649155.8788598574,110844.12114014255
7103,63 Rosinski Circle,Tapping,502000,4,2,2.0,608,233,,26100,Currambine Station,4900,2019-04-01,6065,-31.72309,115.801995,JOSEPH BANKS SECONDARY COLLEGE,2.763494802035306,92.0,8.0,8992.116947023947,649155.8788598574,-147155.87885985745
7104,8 Phee Place,Greenwood,535000,5,2,1.0,740,160,1981.0,14200,Warwick Station,2600,2019-04-01,6024,-31.82995166,115.8175688,WARWICK SENIOR HIGH SCHOOL,0.9911769341419584,138.0,15.0,5033.154828968503,649155.8788598574,-114155.87885985745
7105,63 London Street,Mount Hawthorn,520000,3,2,2.0,653,117,2004.0,3800,Leederville Station,2100,2019-04-01,6016,-31.9203,115.84453,ARANMORE CATHOLIC COLLEGE,0.7637411005743037,106.0,24.0,3660.476849174323,649155.8788598574,-129155.87885985745
7106,11 Trusty Way,Piara Waters,462000,4,2,4.0,510,207,2013.0,21800,Cockburn Central Station,5700,2019-04-01,6112,-32.14254994,115.9149635,CAREY BAPTIST COLLEGE,3.95162092393917,62.0,2.0,18128.189441070444,649155.8788598574,-187155.87885985745
7107,63 Lannam Road,Hilbert,280000,3,2,2.0,314,154,,27000,Armadale Station,2500,2019-04-01,6112,-32.16715448,115.9915341,DALE CHRISTIAN SCHOOL,1.1036434971968008,200.0,1.0,25699.6030831389,649155.8788598574,-369155.87885985745
7108,29 Wineberry Loop,South Lake,522500,4,2,2.0,707,201,,16600,Cockburn Central Station,2900,2019-04-01,6164,-32.10083,115.84669,LAKELAND SENIOR HIGH SCHOOL,0.917800122472456,141.0,4.0,10208.421339338442,649155.8788598574,-126655.87885985745
7109,25 Loggerhead Road,Alkimos,520000,4,2,2.0,420,224,2015.0,40300,Butler Station,2100,2019-04-01,6038,-31.62167154,115.6844308,BUTLER COLLEGE,4.051113838459191,39.0,5.0,21765.44988671034,649155.8788598574,-129155.87885985745
7110,6 Redwood Lane,Willetton,667000,3,2,4.0,688,139,1974.0,11200,Bull Creek Station,2800,2019-04-01,6155,-32.05089,115.88309,WILLETTON SENIOR HIGH SCHOOL,1.2152840302785568,18.0,8.0,10508.28817254552,649155.8788598574,17844.121140142553
7111,6 Riverview Road,East Victoria Park,642000,2,1,1.0,787,98,1953.0,6000,Oats Street Station,1800,2019-04-01,6101,-31.99350137,115.8989975,KENT STREET SENIOR HIGH SCHOOL,1.053395048508239,93.0,15.0,4521.647320285949,649155.8788598574,-7155.8788598574465
7112,12 Grigo Close,Safety Bay,620000,4,3,2.0,685,203,1985.0,41500,Rockingham Station,3500,2019-04-01,6169,-32.30922,115.73184,SAFETY BAY SENIOR HIGH SCHOOL,1.082317912722757,136.0,8.0,3474.603086914728,649155.8788598574,-29155.878859857447
7113,64 Armadale Road,Rivervale,585000,3,1,6.0,733,115,,5300,Burswood Station,1300,2019-04-01,6103,-31.95944,115.91402,ST CLARE'S SCHOOL,1.3972615871682474,200.0,6.0,3295.825413911055,649155.8788598574,-64155.87885985745
7114,296 Robinson Avenue,Cloverdale,620000,4,2,2.0,845,201,1998.0,7900,Queens Park Station,4300,2019-04-01,6105,-31.968699,115.939829,BELMONT CITY COLLEGE,1.203832509783037,57.0,14.0,5873.806292118712,649155.8788598574,-29155.878859857447
7115,31 Glomach Circuit,Kinross,518000,4,2,2.0,600,145,,28400,Currambine Station,1100,2019-04-01,6028,-31.71564,115.74639,LAKE JOONDALUP BAPTIST COLLEGE,2.814385091408667,80.0,7.0,9914.42498353218,649155.8788598574,-131155.87885985745
7116,25 Standish Way,Woodvale,810000,4,2,2.0,751,370,1993.0,19300,Whitfords Station,1400,2019-04-01,6026,-31.78897,115.79001,WOODVALE SECONDARY COLLEGE,0.9393932914692054,77.0,10.0,1844.4928765635395,649155.8788598574,160844.12114014255
7117,84 Sexton Road,Inglewood,765000,2,1,1.0,562,129,1950.0,5100,Mount Lawley Station,2700,2019-04-01,6052,-31.91073775,115.8815404,MOUNT LAWLEY SENIOR HIGH SCHOOL,1.6122686627758454,20.0,14.0,4713.874366461259,649155.8788598574,115844.12114014255
7118,11B Cedar Way,Forrestfield,430000,3,2,2.0,1161,149,2004.0,14000,Madding,7000,2019-04-01,6058,-31.98808093,116.0006793,DARLING RANGE SPORTS COLLEGE,1.6825877684520256,137.0,13.0,10233.944531005276,649155.8788598574,-219155.87885985745
7119,25 Skipton Way,City Beach,2150000,5,3,2.0,809,376,2002.0,9700,Glendalough Station,5600,2019-04-01,6015,-31.91811,115.76412,HALE SCHOOL,1.964914397924766,6.0,16.0,6318.333502358213,649155.8788598574,1500844.1211401424
7120,6 Mitchell Street,Mount Lawley,1700000,5,3,4.0,1013,232,,2800,Mount Lawley Station,356,2019-04-01,6050,-31.9377,115.88258,PERTH COLLEGE,0.9875457234432904,9.0,12.0,2107.411676663676,649155.8788598574,1050844.1211401424
7121,17 Fantail Avenue,Gwelup,1110000,5,3,2.0,526,283,2002.0,11500,Warwick Station,2300,2019-04-01,6018,-31.86547,115.79334,BALCATTA SENIOR HIGH SCHOOL,2.106479105887028,135.0,9.0,7338.668354445998,649155.8788598574,460844.12114014255
7122,51A Swansea Street,East Victoria Park,532500,4,2,2.0,385,142,1996.0,5600,Carlisle Station,663,2019-04-01,6101,-31.98362,115.90505,KENT STREET SENIOR HIGH SCHOOL,1.1916659327980534,93.0,23.0,3879.294895622261,649155.8788598574,-116655.87885985745
7123,9 Cordelia Road,Armadale,189000,3,1,2.0,794,119,1977.0,25900,Armadale Station,1700,2019-04-01,6112,-32.15445,115.995,DALE CHRISTIAN SCHOOL,0.6464623898164243,200.0,9.0,24570.97447399594,649155.8788598574,-460155.87885985745
7124,16 Gantheaume Parade,Secret Harbour,375000,4,2,2.0,615,195,2011.0,50300,Warnbro Station,7900,2019-04-01,6173,-32.39724738,115.7682887,COMET BAY COLLEGE,2.12309836123458,35.0,4.0,13610.036920994224,649155.8788598574,-274155.87885985745
7125,23 Argyle Place,Yangebup,410000,3,1,2.0,653,130,1992.0,19700,Cockburn Central Station,3300,2019-04-01,6164,-32.12703,115.82349,DIVINE MERCY COLLEGE,0.304941848540237,200.0,11.0,10559.794178247274,649155.8788598574,-239155.87885985745
7126,2A Cowan Street,Alfred Cove,1000000,4,2,2.0,517,238,2005.0,9700,Bull Creek Station,3900,2019-04-01,6154,-32.03134687,115.8170509,APPLECROSS SENIOR HIGH SCHOOL,1.7151007440151709,34.0,11.0,6266.453706079554,649155.8788598574,350844.12114014255
7127,3 Wrasse Corner,Yanchep,585000,4,2,2.0,725,251,,48100,Butler Station,10000,2019-04-01,6035,-31.56348335,115.637348,YANCHEP SECONDARY COLLEGE,1.3484943591605492,200.0,1.0,29517.37821413538,649155.8788598574,-64155.87885985745
7128,22 Biscay Road,Sorrento,880000,4,2,2.0,707,229,1995.0,17100,Greenwood Station,2600,2019-04-01,6020,-31.8251,115.75703,DUNCRAIG SENIOR HIGH SCHOOL,1.018630964666895,32.0,20.0,3253.8581109105507,649155.8788598574,230844.12114014255
7129,31 Keyham Street,Bertram,315000,4,2,2.0,312,130,2010.0,32100,Kwinana Station,648,2019-04-01,6167,-32.24033142,115.8402435,THE KING'S COLLEGE,1.5686217840306076,200.0,4.0,10738.164845808857,649155.8788598574,-334155.87885985745
7130,31 Investigator Parade,Jindalee,515000,3,2,4.0,360,206,2006.0,36900,Butler Station,1800,2019-04-01,6036,-31.65109,115.69572,BUTLER COLLEGE,1.2307403856338244,39.0,10.0,18342.90834151033,649155.8788598574,-134155.87885985745
7131,9 Criollo Place,Stratton,266000,3,1,2.0,390,99,1996.0,20200,Midland Station,5200,2019-04-01,6056,-31.86702,116.04797,SWAN VIEW SENIOR HIGH SCHOOL,2.3014989141103364,149.0,12.0,4270.517258180184,649155.8788598574,-383155.87885985745
7132,11 HELICONIA TURN,Stirling,860000,4,2,4.0,563,217,2004.0,8300,Stirling Station,1400,2019-04-01,6021,-31.88624205,115.816127,BALCATTA SENIOR HIGH SCHOOL,1.2480612039881132,135.0,12.0,8277.180021747909,649155.8788598574,210844.12114014255
7133,1 Reserve Street,Bicton,1820000,5,2,3.0,565,344,2000.0,10500,North Fremantle Station,3200,2019-04-01,6157,-32.023018,115.785058,SANTA MARIA COLLEGE,1.1272162686002294,10.0,7.0,4267.531932184993,649155.8788598574,1170844.1211401424
7134,80 Fifth Avenue,Mount Lawley,1340000,4,3,3.0,632,171,1920.0,3700,Mount Lawley Station,1200,2019-04-01,6050,-31.92445,115.88018,PERTH COLLEGE,0.8700057283750999,9.0,14.0,3296.4020359654774,649155.8788598574,690844.1211401426
7135,77A Stock Road,Attadale,740000,4,2,2.0,575,181,2000.0,10100,North Fremantle Station,3900,2019-04-01,6156,-32.02379813,115.7929971,SANTA MARIA COLLEGE,0.6352358550267492,10.0,15.0,4738.265834423821,649155.8788598574,90844.12114014255
7136,21 Cunningham Loop,Mirrabooka,330000,4,1,1.0,731,128,,11400,Warwick Station,6000,2019-04-01,6061,-31.84948,115.85979,MERCY COLLEGE,0.325698592480196,46.0,17.0,9529.238544379128,649155.8788598574,-319155.87885985745
7137,2 Brixton Close,Byford,975000,4,3,2.0,3521,360,,33900,Armadale Station,10000,2019-04-01,6122,-32.23909054,115.9784906,BYFORD SECONDARY COLLEGE,2.806500234140992,116.0,0.0,23290.11594886365,649155.8788598574,325844.12114014255
7138,5 Lancely Way,Mirrabooka,480000,4,2,2.0,455,183,2001.0,9200,Mount Lawley Station,7400,2019-04-01,6061,-31.86974,115.86438,ST ANDREW'S GRAMMAR,0.9325832709729508,117.0,10.0,8896.904033512948,649155.8788598574,-169155.87885985745
7139,1 Challenger Avenue,Manning,590000,3,2,2.0,449,179,2001.0,6800,Canning Bridge Station,1600,2019-04-01,6152,-32.01232,115.87353,COMO SECONDARY COLLEGE,0.9884782102504912,87.0,22.0,6236.798252583804,649155.8788598574,-59155.87885985745
7140,5 Ringrose Heights,Landsdale,455000,4,2,2.0,622,300,1995.0,16000,Greenwood Station,7500,2019-04-01,6065,-31.8086,115.86211,LANDSDALE CHRISTIAN SCHOOL,0.5193883467524064,200.0,17.0,8124.37923065187,649155.8788598574,-194155.87885985745
7141,48 Archer Street,Pearsall,505000,4,2,2.0,531,200,2006.0,19600,Edgewater Station,3500,2019-04-01,6065,-31.78076,115.81391,ALTA-1,0.5160525289180945,200.0,11.0,4184.587265124469,649155.8788598574,-144155.87885985745
7142,14 Choseley Place,Langford,220000,3,1,1.0,558,110,1989.0,12700,Thornlie Station,1200,2019-04-01,6147,-32.04201,115.94133,LANGFORD ISLAMIC COLLEGE,0.59766793476461,85.0,16.0,11170.680280264902,649155.8788598574,-429155.87885985745
7143,35 Edgewater Drive,Edgewater,430000,3,1,,683,118,1976.0,21200,Edgewater Station,1100,2019-04-01,6027,-31.77068969,115.7900765,MATER DEI COLLEGE,1.4468688916182315,104.0,10.0,3605.333248559448,649155.8788598574,-219155.87885985745
7144,14 Greenshank Road,Harrisdale,475000,4,2,2.0,574,188,2009.0,20100,Cockburn Central Station,7000,2019-04-01,6112,-32.12203731,115.9319838,CAREY BAPTIST COLLEGE,1.209274157417657,62.0,12.0,18404.280903828345,649155.8788598574,-174155.87885985745
7145,9 Roscrea Close,Waterford,1230000,4,2,2.0,815,227,1989.0,7700,Canning Bridge Station,2500,2019-04-01,6152,-32.0188,115.87985,CLONTARF ABORIGINAL COLLEGE,1.285704963763083,200.0,4.0,6934.068855446204,649155.8788598574,580844.1211401426
7146,38 Glyde Street,East Fremantle,899000,3,2,2.0,509,96,1920.0,13900,North Fremantle Station,1700,2019-04-01,6158,-32.04401,115.75945,JOHN CURTIN COLLEGE OF THE ARTS,0.5974199337076662,25.0,12.0,957.5008868713616,649155.8788598574,249844.12114014255
7147,14 Hutchinson Boulevard,Byford,510000,4,2,2.0,576,209,2013.0,32200,Armadale Station,7900,2019-04-01,6122,-32.22110042,115.9850892,BYFORD SECONDARY COLLEGE,1.6010673588083522,116.0,4.0,24344.911534155384,649155.8788598574,-139155.87885985745
7148,121 Shakespeare Street,Mount Hawthorn,1020000,3,1,1.0,446,259,1938.0,4300,Glendalough Station,1800,2019-04-01,6016,-31.91675,115.84184,ARANMORE CATHOLIC COLLEGE,1.154572326535484,106.0,25.0,4127.451494431624,649155.8788598574,370844.12114014255
7149,4 Claire Cove,Joondalup,540000,4,2,2.0,731,199,1993.0,26900,Currambine Station,1200,2019-04-01,6027,-31.72473,115.76291,LAKE JOONDALUP BAPTIST COLLEGE,1.4246140641289256,80.0,10.0,8581.485025022143,649155.8788598574,-109155.87885985745
7150,425A Main Street,Balcatta,535000,3,2,2.0,287,136,,8700,Stirling Station,2800,2019-04-01,6021,-31.87815358,115.8280831,BALCATTA SENIOR HIGH SCHOOL,1.5246454291984877,135.0,17.0,8575.387300858794,649155.8788598574,-114155.87885985745
7151,426 Taylor Road,Forrestdale,710000,4,2,8.0,40459,202,1980.0,25500,Cockburn Central Station,7400,2019-04-01,6112,-32.17821,115.90587,ATWELL COLLEGE,5.47278513419325,129.0,0.0,19526.10264566267,649155.8788598574,60844.12114014255
7152,427 Beenyup Road,Banjup,1020000,4,2,2.0,2050,262,2005.0,24800,Cockburn Central Station,5800,2019-04-01,6164,-32.17431198,115.8801369,ATWELL COLLEGE,3.696937607005428,129.0,0.0,17866.365164202427,649155.8788598574,370844.12114014255
7153,15 Elysee Court,Port Kennedy,345000,4,2,2.0,882,164,1992.0,45100,Warnbro Station,2600,2019-04-01,6172,-32.34778,115.75764,WARNBRO COMMUNITY HIGH SCHOOL,0.2814224767474206,133.0,9.0,8031.733142072255,649155.8788598574,-304155.87885985745
7154,37 Eden Drive,Bullsbrook,305000,4,1,1.0,692,122,1993.0,36700,Midland Station,26000,2019-04-01,6084,-31.65989834,116.0382847,HOLY CROSS COLLEGE,13.99020585738419,98.0,1.0,25899.03589096866,649155.8788598574,-344155.87885985745
7155,9 Treetop Way,Mount Helena,660000,5,2,2.0,2006,261,2005.0,35500,Midland Station,21000,2019-04-01,6082,-31.86936291,116.2212482,EASTERN HILLS SENIOR HIGH SCHOOL,0.5238119951640999,105.0,0.0,19777.215495342665,649155.8788598574,10844.121140142553
7156,137 Bradford Street,Coolbinia,1310000,4,2,2.0,998,244,1950.0,4600,Glendalough Station,3000,2019-04-01,6050,-31.91083,115.85426,CARMEL SCHOOL,1.4982299103899834,13.0,19.0,4384.931031152369,649155.8788598574,660844.1211401426
